age,appearances,assists,birth_date,birthplace,career_summary,club,created_at,current_situation,display_name,goals,height_cm,id,last_verified_at,league,name,nationality,photo_storage_path,photo_url,position,preferred_foot,shirt_number,slug,source_url,status,strengths,team_id,updated_at,weight_kg
,,,2001-09-24,,,Auxerre,2026-05-17T20:17:57.361+00:00,,Josué Casimir,,,4033,,,Josué Casimir,Haiti,,,FW,,,josue-casimir,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:51.683+00:00,
,,,2000-08-27,,,Sunderland,2026-05-17T20:17:57.888+00:00,,Wilson Isidor,,,4035,,,Wilson Isidor,Haiti,,,FW,,,wilson-isidor,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:52.337+00:00,
,,,1988-03-29,,,Cerro Porteño,2026-05-17T20:17:58.419+00:00,,Gatito Fernández,,,4037,,,Gatito Fernández,Paraguay,,,GK,,,gatito-fernandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:52.899+00:00,
,,,2000-06-11,,,San Lorenzo,2026-05-17T20:17:58.95+00:00,,Orlando Gill,,,4039,,,Orlando Gill,Paraguay,,,GK,,,orlando-gill,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:53.453+00:00,
,,,1994-11-02,,,Barracas Central,2026-05-17T20:17:59.564+00:00,,Juan Espínola,,,4041,,,Juan Espínola,Paraguay,,,GK,,,juan-espinola,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:54.076+00:00,
,,,1993-05-06,,,Palmeiras,2026-05-17T20:18:00.142+00:00,,Gustavo Gómez ( captain ),,,4043,,,Gustavo Gómez ( captain ),Paraguay,,,DF,,,gustavo-gomez-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:54.644+00:00,
,,,1991-08-23,,,Grêmio,2026-05-17T20:18:00.769+00:00,,Fabián Balbuena,,,4045,,,Fabián Balbuena,Paraguay,,,DF,,,fabian-balbuena,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:55.277+00:00,
,,,2000-06-01,,,Dynamo Moscow,2026-05-17T20:18:01.302+00:00,,Juan José Cáceres,,,4047,,,Juan José Cáceres,Paraguay,,,DF,,,juan-jose-caceres,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:55.79+00:00,
,,,1991-04-17,,,Cerro Porteño,2026-05-17T20:18:01.876+00:00,,Gustavo Velázquez,,,4049,,,Gustavo Velázquez,Paraguay,,,DF,,,gustavo-velazquez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:56.315+00:00,
,,,2001-01-16,,,Rosario Central,2026-05-17T20:18:02.428+00:00,,Agustín Sández,,,4051,,,Agustín Sández,Paraguay,,,DF,,,agustin-sandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:56.901+00:00,
,,,2001-02-12,,,Wolverhampton Wanderers,2026-05-17T20:17:44.407+00:00,,João Gomes,,,3988,,,João Gomes,Brazil,,,MF,,,joao-gomes,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:39.25+00:00,
,,,2001-04-29,,,Botafogo,2026-05-17T20:17:44.926+00:00,,Danilo Santos,,,3990,,,Danilo Santos,Brazil,,,MF,,,danilo-santos,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:39.762+00:00,
,,,1999-06-26,,,Galatasaray,2026-05-17T20:17:45.463+00:00,,Gabriel Sara,,,3992,,,Gabriel Sara,Brazil,,,MF,,,gabriel-sara,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:40.318+00:00,
,,,1997-04-03,,,Arsenal,2026-05-17T20:17:45.992+00:00,,Gabriel Jesus,,,3994,,,Gabriel Jesus,Brazil,,,FW,,,gabriel-jesus,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:40.834+00:00,
,,,2000-07-12,,,Real Madrid,2026-05-17T20:17:46.528+00:00,,Vinícius Júnior,,,3996,,,Vinícius Júnior,Brazil,,,FW,,,vinicius-junior,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:41.351+00:00,
,,,2001-06-18,,,Arsenal,2026-05-17T20:17:47.042+00:00,,Gabriel Martinelli,,,3998,,,Gabriel Martinelli,Brazil,,,FW,,,gabriel-martinelli,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:41.866+00:00,
,,,2000-02-24,,,Real Betis,2026-05-17T20:17:47.89+00:00,,Antony,,,4000,,,Antony,Brazil,,,FW,,,antony,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:42.393+00:00,
,,,2001-01-02,,,Zenit Saint Petersburg,2026-05-17T20:17:48.447+00:00,,Luiz Henrique,,,4002,,,Luiz Henrique,Brazil,,,FW,,,luiz-henrique,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:42.904+00:00,
,,,2001-09-26,,,Chelsea,2026-05-17T20:17:49.116+00:00,,João Pedro,,,4004,,,João Pedro,Brazil,,,FW,,,joao-pedro,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:43.435+00:00,
,,,2001-02-25,,,Nottingham Forest,2026-05-17T20:17:49.678+00:00,,Igor Jesus,,,4006,,,Igor Jesus,Brazil,,,FW,,,igor-jesus,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:43.959+00:00,
,,,2002-01-24,,,Cruzeiro,2026-05-17T20:17:50.213+00:00,,Kaio Jorge,,,4008,,,Kaio Jorge,Brazil,,,FW,,,kaio-jorge,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:44.473+00:00,
,,,2006-08-03,,,Bournemouth,2026-05-17T20:17:50.806+00:00,,Rayan,,,4010,,,Rayan,Brazil,,,FW,,,rayan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,60,2026-05-17T20:24:45.02+00:00,
,,,2001-02-25,,,Sochaux,2026-05-17T20:17:51.371+00:00,,Alexandre Pierre,,,4012,,,Alexandre Pierre,Haiti,,,GK,,,alexandre-pierre,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:45.628+00:00,
,,,1990-05-21,,,LDU Quito,2026-05-17T20:17:51.976+00:00,,Ricardo Adé,,,4014,,,Ricardo Adé,Haiti,,,DF,,,ricardo-ade,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:46.155+00:00,
,,,1999-03-09,,,Nancy,2026-05-17T20:17:52.513+00:00,,Martin Expérience,,,4016,,,Martin Expérience,Haiti,,,DF,,,martin-experience,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:46.679+00:00,
,,,1993-10-14,,,Colorado Springs Switchbacks FC,2026-05-17T20:17:53.08+00:00,,Duke Lacroix,,,4018,,,Duke Lacroix,Haiti,,,DF,,,duke-lacroix,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:47.198+00:00,
,,,1999-02-28,,,Lugano,2026-05-17T20:17:53.673+00:00,,Hannes Delcroix,,,4020,,,Hannes Delcroix,Haiti,,,DF,,,hannes-delcroix,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:47.79+00:00,
,,,1998-03-09,,,Vizela,2026-05-17T20:17:54.236+00:00,,Leverton Pierre,,,4022,,,Leverton Pierre,Haiti,,,MF,,,leverton-pierre,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:48.446+00:00,
,,,2002-08-09,,,El Paso Locomotive FC,2026-05-17T20:17:54.819+00:00,,Carl Sainté,,,4024,,,Carl Sainté,Haiti,,,MF,,,carl-sainte,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:49.031+00:00,
,,,2004-12-30,,,Violette,2026-05-17T20:17:55.333+00:00,,Woodensky Pierre,,,4026,,,Woodensky Pierre,Haiti,,,MF,,,woodensky-pierre,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:49.626+00:00,
,,,1994-04-07,,,Esteghlal,2026-05-17T20:17:55.866+00:00,,Duckens Nazon,,,4028,,,Duckens Nazon,Haiti,,,FW,,,duckens-nazon,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:50.287+00:00,
,,,1996-11-25,,,Toronto FC,2026-05-17T20:17:56.492+00:00,,Derrick Etienne Jr.,,,4030,,,Derrick Etienne Jr.,Haiti,,,FW,,,derrick-etienne-jr,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:50.804+00:00,
,,,2001-07-07,,,Almere City,2026-05-17T20:17:57.104+00:00,,Ruben Providence,,,4032,,,Ruben Providence,Haiti,,,FW,,,ruben-providence,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:51.414+00:00,
,,,1999-01-30,,,Vizela,2026-05-17T20:17:57.62+00:00,,Yassin Fortuné,,,4034,,,Yassin Fortuné,Haiti,,,FW,,,yassin-fortune,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:52.032+00:00,
,,,2000-10-12,,,Ferencváros,2026-05-17T20:17:58.16+00:00,,Lenny Joseph,,,4036,,,Lenny Joseph,Haiti,,,FW,,,lenny-joseph,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,28,2026-05-17T20:24:52.642+00:00,
,,,1996-12-29,,,São Paulo,2026-05-17T20:17:58.69+00:00,,Carlos Coronel,,,4038,,,Carlos Coronel,Paraguay,,,GK,,,carlos-coronel,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:53.156+00:00,
,,,1996-04-05,,,Nacional,2026-05-17T20:17:59.232+00:00,,Santiago Rojas,,,4040,,,Santiago Rojas,Paraguay,,,GK,,,santiago-rojas,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:53.768+00:00,
,,,1993-04-21,,,Olimpia,2026-05-17T20:17:59.87+00:00,,Gastón Olveira,,,4042,,,Gastón Olveira,Paraguay,,,GK,,,gaston-olveira,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:54.383+00:00,
,,,1993-02-09,,,Atlético Mineiro,2026-05-17T20:18:00.491+00:00,,Júnior Alonso,,,4044,,,Júnior Alonso,Paraguay,,,DF,,,junior-alonso,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:54.999+00:00,
,,,1996-12-26,,,Sunderland,2026-05-17T20:18:01.031+00:00,,Omar Alderete,,,4046,,,Omar Alderete,Paraguay,,,DF,,,omar-alderete,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:55.531+00:00,
,,,1998-02-03,,,Cerro Porteño,2026-05-17T20:18:01.61+00:00,,Blas Riveros,,,4048,,,Blas Riveros,Paraguay,,,DF,,,blas-riveros,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:56.054+00:00,
,,,1994-01-25,,,Libertad,2026-05-17T20:18:02.135+00:00,,Alan Benítez,,,4050,,,Alan Benítez,Paraguay,,,DF,,,alan-benitez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:56.637+00:00,
,,,2000-10-20,,,Cruzeiro,2026-05-17T20:18:02.734+00:00,,Mateo Gamarra,,,4052,,,Mateo Gamarra,Paraguay,,,DF,,,mateo-gamarra,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:57.258+00:00,
,,,1996-07-20,,,Lanús,2026-05-17T20:18:03.319+00:00,,José Canale,,,4054,,,José Canale,Paraguay,,,DF,,,jose-canale,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:57.783+00:00,
,,,2005-07-26,,,Talleres,2026-05-17T20:18:03.844+00:00,,Alexandro Maidana,,,4056,,,Alexandro Maidana,Paraguay,,,DF,,,alexandro-maidana,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:58.312+00:00,
,,,2007-04-03,,,Manchester United,2026-05-17T20:18:03.58+00:00,,Diego León,,,4055,,,Diego León,Paraguay,,,DF,,,diego-leon,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:58.062+00:00,
,,,2002-06-08,,,Belgrano,2026-05-17T20:18:04.143+00:00,,Alcides Benítez,,,4057,,,Alcides Benítez,Paraguay,,,DF,,,alcides-benitez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:58.572+00:00,
,,,2004-10-01,,,Nacional,2026-05-17T20:18:04.682+00:00,,Alan Núñez,,,4059,,,Alan Núñez,Paraguay,,,DF,,,alan-nunez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:59.098+00:00,
,,,1997-01-24,,,Grêmio,2026-05-17T20:18:05.298+00:00,,Mathías Villasanti,,,4061,,,Mathías Villasanti,Paraguay,,,MF,,,mathias-villasanti,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:59.617+00:00,
,,,1996-05-22,,,Vancouver Whitecaps FC,2026-05-17T20:18:05.841+00:00,,Andrés Cubas,,,4063,,,Andrés Cubas,Paraguay,,,MF,,,andres-cubas,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:00.12+00:00,
,,,2003-03-27,,,Brighton & Hove Albion,2026-05-17T20:18:06.36+00:00,,Diego Gómez,,,4065,,,Diego Gómez,Paraguay,,,MF,,,diego-gomez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:00.636+00:00,
,,,2000-07-27,,,Orlando City SC,2026-05-17T20:18:06.875+00:00,,Braian Ojeda,,,4067,,,Braian Ojeda,Paraguay,,,MF,,,braian-ojeda,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:01.244+00:00,
,,,1994-07-26,,,Cerro Porteño,2026-05-17T20:18:07.388+00:00,,Robert Piris Da Motta,,,4069,,,Robert Piris Da Motta,Paraguay,,,MF,,,robert-piris-da-motta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:01.807+00:00,
,,,2003-01-07,,,Atlas,2026-05-17T20:18:07.965+00:00,,Diego González,,,4071,,,Diego González,Paraguay,,,MF,,,diego-gonzalez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:02.318+00:00,
,,,2001-06-22,,,Palmeiras,2026-05-17T20:18:08.524+00:00,,Maurício,,,4073,,,Maurício,Paraguay,,,MF,,,mauricio,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:02.984+00:00,
,,,2005-01-20,,,Wolverhampton Wanderers,2026-05-17T20:18:09.041+00:00,,Enso González,,,4075,,,Enso González,Paraguay,,,MF,,,enso-gonzalez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:03.507+00:00,
,,,1992-07-04,,,Huracán,2026-05-17T20:18:09.565+00:00,,Óscar Romero,,,4077,,,Óscar Romero,Paraguay,,,FW,,,oscar-romero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:04.02+00:00,
,,,1996-03-04,,,Cremonese,2026-05-17T20:18:10.107+00:00,,Antonio Sanabria,,,4079,,,Antonio Sanabria,Paraguay,,,FW,,,antonio-sanabria,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:04.559+00:00,
,,,1991-07-09,,,Independiente,2026-05-17T20:18:10.678+00:00,,Gabriel Ávalos,,,4081,,,Gabriel Ávalos,Paraguay,,,FW,,,gabriel-avalos,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:05.187+00:00,
,,,1995-06-16,,,Independiente Rivadavia,2026-05-17T20:18:11.286+00:00,,Álex Arce,,,4083,,,Álex Arce,Paraguay,,,FW,,,alex-arce,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:05.797+00:00,
,,,1990-08-10,,,Libertad,2026-05-17T20:18:11.951+00:00,,Lorenzo Melgarejo,,,4085,,,Lorenzo Melgarejo,Paraguay,,,FW,,,lorenzo-melgarejo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:06.31+00:00,
,,,1996-04-25,,,Talleres,2026-05-17T20:18:12.806+00:00,,Ronaldo Martínez,,,4087,,,Ronaldo Martínez,Paraguay,,,FW,,,ronaldo-martinez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:06.824+00:00,
,,,1999-03-17,,,UNAM,2026-05-17T20:18:13.597+00:00,,Robert Morales,,,4089,,,Robert Morales,Paraguay,,,FW,,,robert-morales,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:07.337+00:00,
,,,2000-02-22,,,LDU Quito,2026-05-17T20:18:14.117+00:00,,Rodney Redes,,,4091,,,Rodney Redes,Paraguay,,,FW,,,rodney-redes,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:07.854+00:00,
,,,1999-01-23,,,Panathinaikos,2026-05-17T20:18:14.648+00:00,,Alban Lafont,,,4093,,,Alban Lafont,Ivory Coast,,,GK,,,alban-lafont,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:08.376+00:00,
,,,1995-12-27,,,Gil Vicente,2026-05-17T20:18:15.166+00:00,,Ghislain Konan,,,4095,,,Ghislain Konan,Ivory Coast,,,DF,,,ghislain-konan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:08.894+00:00,
,,,2000-12-25,,,Galatasaray,2026-05-17T20:18:15.699+00:00,,Wilfried Singo,,,4097,,,Wilfried Singo,Ivory Coast,,,DF,,,wilfried-singo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:09.405+00:00,
,,,1997-06-07,,,Beşiktaş,2026-05-17T20:18:16.22+00:00,,Emmanuel Agbadou,,,4099,,,Emmanuel Agbadou,Ivory Coast,,,DF,,,emmanuel-agbadou,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:09.922+00:00,
,,,2003-12-04,,,Sporting CP,2026-05-17T20:18:16.827+00:00,,Ousmane Diomande,,,4101,,,Ousmane Diomande,Ivory Coast,,,DF,,,ousmane-diomande,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:10.454+00:00,
,,,1996-12-19,,,Al-Ahli,2026-05-17T20:18:17.352+00:00,,Franck Kessié ( captain ),,,4103,,,Franck Kessié ( captain ),Ivory Coast,,,MF,,,franck-kessie-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:10.969+00:00,
,,,1997-12-02,,,Nottingham Forest,2026-05-17T20:18:17.993+00:00,,Ibrahim Sangaré,,,4105,,,Ibrahim Sangaré,Ivory Coast,,,MF,,,ibrahim-sangare,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:11.505+00:00,
,,,2006-04-06,,,Trabzonspor,2026-05-17T20:18:18.561+00:00,,Christ Inao Oulaï,,,4107,,,Christ Inao Oulaï,Ivory Coast,,,MF,,,christ-inao-oulai,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:12.022+00:00,
,,,1995-05-29,,,Villarreal,2026-05-17T20:18:19.122+00:00,,Nicolas Pépé,,,4109,,,Nicolas Pépé,Ivory Coast,,,FW,,,nicolas-pepe,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:12.637+00:00,
,,,1994-02-10,,,Atlanta United FC,2026-05-17T20:18:04.946+00:00,,Miguel Almirón,,,4060,,,Miguel Almirón,Paraguay,,,MF,,,miguel-almiron,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:59.36+00:00,
,,,1995-01-11,,,Al Ain,2026-05-17T20:18:05.583+00:00,,Kaku,,,4062,,,Kaku,Paraguay,,,MF,,,kaku,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:24:59.867+00:00,
,,,1999-08-31,,,Palmeiras,2026-05-17T20:18:06.095+00:00,,Ramón Sosa,,,4064,,,Ramón Sosa,Paraguay,,,MF,,,ramon-sosa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:00.38+00:00,
,,,2001-07-11,,,São Paulo,2026-05-17T20:18:06.607+00:00,,Damián Bobadilla,,,4066,,,Damián Bobadilla,Paraguay,,,MF,,,damian-bobadilla,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:00.936+00:00,
,,,2002-02-11,,,Atlanta United FC,2026-05-17T20:18:07.135+00:00,,Matías Galarza,,,4068,,,Matías Galarza,Paraguay,,,MF,,,matias-galarza,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:01.551+00:00,
,,,1995-06-12,,,Libertad,2026-05-17T20:18:07.648+00:00,,Álvaro Campuzano,,,4070,,,Álvaro Campuzano,Paraguay,,,MF,,,alvaro-campuzano,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:02.062+00:00,
,,,2005-01-08,,,Burgos,2026-05-17T20:18:08.269+00:00,,Hugo Cuenca,,,4072,,,Hugo Cuenca,Paraguay,,,MF,,,hugo-cuenca,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:02.678+00:00,
,,,2002-08-29,,,Universidad de Chile,2026-05-17T20:18:08.788+00:00,,Lucas Romero,,,4074,,,Lucas Romero,Paraguay,,,MF,,,lucas-romero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:03.242+00:00,
,,,2004-02-09,,,Olimpia,2026-05-17T20:18:09.305+00:00,,Rubén Lezcano,,,4076,,,Rubén Lezcano,Paraguay,,,MF,,,ruben-lezcano,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:03.759+00:00,
,,,1992-07-04,,,Boca Juniors,2026-05-17T20:18:09.829+00:00,,Ángel Romero,,,4078,,,Ángel Romero,Paraguay,,,FW,,,angel-romero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:04.3+00:00,
,,,2004-01-23,,,Strasbourg,2026-05-17T20:18:10.416+00:00,,Julio Enciso,,,4080,,,Julio Enciso,Paraguay,,,FW,,,julio-enciso,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:04.932+00:00,
,,,1993-02-04,,,Independiente del Valle,2026-05-17T20:18:11.031+00:00,,Carlos González,,,4082,,,Carlos González,Paraguay,,,FW,,,carlos-gonzalez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:05.546+00:00,
,,,1996-07-26,,,Boca Juniors,2026-05-17T20:18:11.645+00:00,,Adam Bareiro,,,4084,,,Adam Bareiro,Paraguay,,,FW,,,adam-bareiro,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:06.053+00:00,
,,,1999-08-14,,,Red Bull Bragantino,2026-05-17T20:18:12.552+00:00,,Isidro Pitta,,,4086,,,Isidro Pitta,Paraguay,,,FW,,,isidro-pitta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:06.567+00:00,
,,,2001-09-21,,,Portsmouth,2026-05-17T20:18:13.064+00:00,,Gustavo Caballero,,,4088,,,Gustavo Caballero,Paraguay,,,FW,,,gustavo-caballero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:07.079+00:00,
,,,1999-09-28,,,Olimpia,2026-05-17T20:18:13.857+00:00,,Adrián Alcaraz,,,4090,,,Adrián Alcaraz,Paraguay,,,FW,,,adrian-alcaraz,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,39,2026-05-17T20:25:07.6+00:00,
,,,2000-08-21,,,Çaykur Rizespor,2026-05-17T20:18:14.383+00:00,,Yahia Fofana,,,4092,,,Yahia Fofana,Ivory Coast,,,GK,,,yahia-fofana,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:08.12+00:00,
,,,2002-03-07,,,Charleroi,2026-05-17T20:18:14.909+00:00,,Mohamed Koné,,,4094,,,Mohamed Koné,Ivory Coast,,,GK,,,mohamed-kone,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:08.636+00:00,
,,,2001-01-04,,,Atalanta,2026-05-17T20:18:15.433+00:00,,Odilon Kossounou,,,4096,,,Odilon Kossounou,Ivory Coast,,,DF,,,odilon-kossounou,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:09.152+00:00,
,,,1999-08-20,,,Roma,2026-05-17T20:18:15.961+00:00,,Evan Ndicka,,,4098,,,Evan Ndicka,Ivory Coast,,,DF,,,evan-ndicka,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:09.655+00:00,
,,,2002-10-17,,,Strasbourg,2026-05-17T20:18:16.563+00:00,,Guéla Doué,,,4100,,,Guéla Doué,Ivory Coast,,,DF,,,guela-doue,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,70,2026-05-17T20:25:10.188+00:00,
